id	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
TCGA-BH-A0E2	0.026818298	0	0.045208447	0.139444035	0	0.066001165	0.001393732	0.057290413	0.011944808	0.058957927	0	0.025729788	0	0.318089136	0.084375796	0.061250694	0	0	0.103495761	0	0	0
TCGA-A7-A5ZX	0.137248889	0	0.102792745	0.025355997	0	0.079086611	0	0.004493786	0.014278424	0	0	0	0	0.206499454	0.019672716	0.208076184	0	0	0.202495193	0	0	0
TCGA-BH-A1EW	0.066456042	0	0.009997501	0.119309334	0	0.272473488	0.094086778	0	0	0	0.033962568	0	0.033449405	0.008382003	0.108746879	0.082832066	0.039986969	0.002272892	0.122715668	0	0	0.005328408
TCGA-AC-A5XS	0.073491942	0	0.028077629	0.119359874	0	0.170592142	0.02860753	0.052760613	0.016563713	0.06087389	0	0.009432355	0.028846284	0	0.098362879	0.205004785	0.020979897	0.033369552	0.037822282	0	0	0.015854633
TCGA-E2-A15O	0.045865564	0	0.00359212	0.105060209	0	0.078907761	0.005510985	0.017607073	0.050733311	0	0	0	0	0.381886595	0.092979859	0.079068175	0.01599451	0	0.122793838	0	0	0
TCGA-A8-A0AB	0.092662568	0	0.055745638	0.02575623	0	0.047200316	0.001211357	0.03648261	0	0.002206749	0	0.01005116	0	0.146971999	0.009916011	0.220107432	0.032642161	0.00100185	0.303250946	0	0	0.014792972
TCGA-A8-A09B	0.050180843	0	0.009413653	0.069091029	0	0.188361342	0.006629997	0.030879645	0	0	0	0.010532895	0.053908924	0.004032839	0.088628133	0.29592421	0.032624948	0	0.156011381	0	0	0.003780161
TCGA-D8-A13Z	0.087233501	0	0.002793368	0.047565917	0	0.099118871	0.035569167	0.042762399	0.024066248	0	0.007045259	0	0	0.312245201	0.064290483	0.192948515	0	0.044260978	0.034997342	0	0	0.005102752
TCGA-AC-A2FM	0.077736333	0	0.014804511	0.094812963	0	0.229332973	0	0.027464622	0.019992027	0	0	0.018196116	0.004236607	0.003343946	0.111744739	0.214606225	0.03123369	0	0.152161459	0	0	0.000333788
TCGA-C8-A273	0.095041318	0	0.041172029	0.013095051	0	0.187517549	0	0.034746203	0.022965155	0.005952072	0.012789195	0	0	0.34111231	0.047081313	0.148495179	0	0.001630798	0.031465835	0.016935993	0	0
TCGA-D8-A141	0.064335312	0	0	0.196530483	0	0.192964316	0.014145919	0.057820779	0.053567915	0.02454645	0	0	0	0.137394201	0.090979199	0.088633504	0.038254703	0	0.04082722	0	0	0
TCGA-PE-A5DE	0.095813504	0	0.062521448	0.255631778	0	0.190663391	0.014043614	0.039471404	0.029539538	0.031179308	0	0.046016839	0.00369165	0.063781033	0.085497809	0.054955483	0.017118137	0	0.010075065	0	0	0
TCGA-E2-A1LH	0.028605316	0.012693481	0.031835698	0.184324878	0	0.170389957	0.023886849	0.064318286	0.035289137	0.00970761	0	0.009511912	0	0.172421498	0.122601011	0.091099336	0.012072938	0	0.031242094	0	0	0
TCGA-BH-A0DQ	0.076710573	0	0.045665447	0.031678196	0	0.113509975	0.002623097	0.012998998	0.008493658	0.028168875	0	0.004762023	0	0.323692969	0.088041836	0.121336081	0.014791272	0	0.127527001	0	0	0
TCGA-E2-A56Z	0.004155084	0	0.009479675	0.139116487	0	0.049976175	0	0.009717873	0.110676209	0	0	0.043892878	0.00439646	0.372488782	0.168746356	0.027740138	0.008245435	0	0.051368449	0	0	0
TCGA-BH-A0C0	0.034060049	0	0	0.19614982	0	0.097953095	0.050307889	0.032545678	0.033184886	0.008374625	0	0.052331202	0.007953347	0.108838501	0.105034812	0.147306887	0.027225465	0	0.098102335	0	0	0.000631407
TCGA-AC-A7VB	0.10436175	0	0.062686047	0.095398724	0	0	0	0.015069462	0.053325199	0	0	0.029757361	0.003287517	0.289668987	0.065938679	0.204051011	0	0	0.076455263	0	0	0
TCGA-E2-A10B	0.014465326	0.004235741	0	0.165851546	0	0.139838128	0.009441913	0.004452667	0.0820465	0	0	0.00313178	0.03463752	0.108762899	0.081321422	0.190375046	0.038658438	0	0.118217487	0	0.004563587	0
TCGA-A7-A13F	0.065206321	0	0.003568954	0.047373297	0	0.114626391	0	0.047689152	0.002591533	0	0	0	0.04359265	0.120137992	0.029015802	0.297721889	0.091968782	0.020827659	0.096221977	0	0	0.019457601
TCGA-A7-A13E	0.041754201	0	0.011010759	0.098642346	0	0.019123344	0.003032173	0.063160687	0.013799677	0	0	0.011432304	0	0.52262456	0.056709426	0.129434494	0	0.006222214	0.023053812	0	0	0
TCGA-B6-A0IB	0.074540131	0	0.003591728	0.094692889	0	0.12741456	0	0.000996159	0.052573038	0	0	0.073544598	0	0.303470038	0.070086243	0.090116295	0	0	0.108974321	0	0	0
TCGA-AR-A1AN	0.05499695	0	0.001971652	0.034428735	0	0.073325603	0	0.020705299	0.006804563	0.018821494	0	0.023248933	0	0.410397456	0.047711624	0.088038461	0.13205497	0	0.087494259	0	0	0
TCGA-E9-A1N9	0.076218059	0	0	0.165530619	0	0.319637368	0	0	0.021858388	0	0	0.008440715	0.032532296	0.080871333	0.129566515	0.107726104	0.020033058	0	0.02989793	0	0.007687616	0
TCGA-OL-A5D6	0.043985806	0	0.007321139	0.053063456	0	0.224858735	0	0.029700369	0.005327136	0	0	0.004094437	0.019303014	0.039290965	0.116196952	0.282822738	0.060460197	0	0.113575056	0	0	0
TCGA-A7-A0CJ	0.09970981	0	0.008084754	0.087262413	0	0.089144308	0.004188671	0.048716406	0.055937237	0	0	0.027122171	0	0.328424885	0.06760781	0.111442662	0.018326856	0	0.052075829	0	0	0.001956188
TCGA-EW-A1IW	0.113036535	0	0	0.149907066	0	0.187656601	0.007161822	0	0.0073366	0.035234351	0	0	0.003097417	0.101458511	0.12561988	0.139013467	0.02864377	0	0.09946115	0	0.00237283	0
TCGA-BH-A0HI	0.070063812	0	0.004509138	0.022496141	0	0.129108148	0	0.085757876	0.020738703	0.005321594	0	0.003690294	0	0.383482561	0.061212773	0.164966055	0	0	0.036388765	0.012065267	0	0.000198872
TCGA-A2-A04V	0.030772797	0	0	0.035628631	0	0.159695795	0.012257789	0.012794549	0.012067761	0	0	0.034085943	0.004889649	0.329117768	0.04846801	0.104324603	0.037975343	0	0.177921362	0	0	0
TCGA-BH-A0EB	0.017928792	0	0.047197088	0.071898851	0	0.203614053	0.009256924	0.038133484	0.039425253	0.008098259	0	0	0.084890512	0.0498923	0.058523145	0.179709181	0.116383096	0	0.075049062	0	0	0
TCGA-E2-A15D	0.033847928	0	0.010921872	0.136008949	0	0.187471751	0	0.079923402	0	0.010635251	0	0.013886497	0	0.185911455	0.125943603	0.134548582	0.009088771	0	0.071811939	0	0	0
TCGA-AR-A0TY	0.072363777	0.001070741	0.068816326	0.053595563	0	0.04680308	0.009091489	0.031759385	0.015570999	0	0	0.016875587	0	0.294126068	0.043455329	0.216824596	0	0	0.129647062	0	0	0
TCGA-D8-A1JJ	0.021491731	0	0.00336892	0.01924809	0	0.12793236	0	0.030232008	0.021198018	0.01239982	0	0.001402099	0	0.418995135	0.063688713	0.192581357	0.03930457	0	0.047770299	0	0	0.00038688
TCGA-E2-A155	0.120588026	0	0	0.075958658	0	0.190046534	0	0.062705537	0	0.010498917	0	0	0	0.148537059	0.101076164	0.161906108	0.000149317	0	0.12853368	0	0	0
TCGA-AC-A62X	0	0.064049057	0	0.007012643	0	0	0	0.155231912	0	0.07017353	0	0.051526889	0.03944399	0.245709154	0.010245624	0	0	0.241053903	0.115553296	0	0	0
TCGA-A2-A4RY	0.221534587	0	0.074760681	0.085566929	0	0.188051552	0	0.053118459	0.013100142	0	0	0.034855065	0.014510991	0.051658553	0.05890332	0.112740026	0.009126233	0	0.082073462	0	0	0
TCGA-BH-A0HY	0.06762537	0	0.008226832	0.085207901	0	0.207425578	0	0.081484129	0	0	0.005101695	0.003223624	0	0.165332046	0.133629843	0.169166379	0	0	0.073576602	0	0	0
TCGA-E2-A14Z	0.039585014	0	0	0.169314976	0	0.153704694	0.037629875	0.047746337	0.085599888	0.005945169	0	0.00786426	0.014170653	0.068491266	0.090277663	0.142886158	0.062331247	0	0.074452802	0	0	0
TCGA-AR-A24M	0.112273324	0	0.053730237	0	0	0.107134556	0	0.036299634	0	0.010167633	0	0.008989088	0.043145106	0.173436945	0.035715223	0.216015881	0.003370998	0.00065034	0.18416275	0	0	0.014908284
TCGA-LL-A5YL	0.07613476	0	0.045420895	0.155097903	0	0.146785467	0	0.010816704	0.026625365	0	0	0.069138388	0.047177692	0.034747407	0.051968429	0.163563075	0.041568432	0.029713249	0.095910136	0	0	0.005332099
TCGA-AO-A03R	0.087925933	0	0.042734436	0.227713614	0	0.157336701	0.003164701	0.044729641	0.075708543	0.038906447	0	0.033641604	0.006461749	0.042467944	0.082726426	0.09092576	0.032253677	0.009902317	0.020756015	0	0	0.002644495
TCGA-GM-A4E0	0.055294969	0	0.006628257	0.200095724	0	0.227554179	0.003337007	0.027156702	0	0.019132468	0	0.004302672	0.079214187	0	0.114605672	0.22520434	0.016905302	0	0.02056852	0	0	0
TCGA-D8-A1X7	0.074304305	0	8.33E-06	0.014876433	0	0.138463666	0.012129374	0.048848419	0.010733677	0.014863276	0	0	0	0.288292257	0.051993601	0.273096505	0	0	0.063745076	0	0	0.008645081
TCGA-A2-A0CT	0.078310711	0	0.004965941	0.033492068	0	0.128396259	0	0.033956462	0	0	0	0.03560248	0.062514427	0.030370757	0.063197128	0.178523361	0.090874018	0	0.259796388	0	0	0
TCGA-A1-A0SI	0.070073099	0	0.053336842	0.184124561	0	0.090237248	0.035404009	0.053321286	0.025315189	0	0	0	0	0.240648346	0.063431377	0.111375057	0	0	0.072732985	0	0	0
TCGA-AC-A5EH	0	0	0	0.036180789	0	0.146984141	0	0.041061084	0.005793862	0.005916151	0.000695101	0	0	0.415817674	0.077339084	0.173445435	0	0.011561188	0.085205492	0	0	0
TCGA-AO-A12H	0.001495193	0.022273253	0	0.033249238	0	0.076411205	0	0.012359249	0.010512961	0	0	0.016046514	0	0.313046978	0.017102427	0.333626573	0	0	0.155942141	0	0	0.007934267
TCGA-E2-A1IN	0.006266428	0.003611824	0	0.040588018	0	0.18494446	0.00274159	0	0.009727636	0	0	0.0140782	0.010154646	0.085463899	0.047194742	0.276443232	3.95E-05	0	0.318745826	0	0	0
TCGA-OL-A5DA	0.080151292	0	0.016394036	0.184604953	0	0.183533583	0.010667494	0.050039571	0.014890146	0.016729414	0	0.019563527	0	0.125937013	0.108692355	0.032245971	0.007458277	0	0.147885657	0	0	0.001206711
TCGA-D8-A1X9	0.014307801	0	0.006873504	0.072321569	0	0.238118659	0.019274026	0.043407142	0.026791729	0	0	0	0	0.202010152	0.099329666	0.203420199	0	0.014478456	0.053820517	0	0	0.005846579
TCGA-E2-A2P6	0.106484331	0	0.007133656	0.038697764	0	0.240317068	0	0.053196429	0	0	0	0.01636091	0.07267568	0.010834904	0.099410097	0.25706955	0	0	0.09781961	0	0	0
TCGA-A2-A0CX	0.04020485	0	0.006928008	0.060625041	0	0.210821084	0.00670575	0.040199951	0.028962031	0.001794186	0	0.011495976	0	0.246404041	0.072810223	0.209515554	0	0	0.062728314	0	0	0.000804992
TCGA-C8-A12L	0.18389303	0	0.065466871	0.118732924	0	0.064267768	0.000108261	0.082459286	0.013562176	0	0	0	0.00442022	0.244266006	0.045300116	0.121065674	0.036595299	0.017140584	0.002634837	0	8.70E-05	0
TCGA-BH-A0W7	0.062912978	0	0.047501426	0.160490831	0	0.117680722	0.05450525	0.025319217	0.075199932	0.032344931	0	0	0	0.194536195	0.078935047	0.096953253	0.012033291	0	0.041586926	0	0	0
TCGA-S3-AA0Z	0.046647145	0	0.001608746	0.091868178	0	0.070254812	0.014479643	0.147140656	0.037261698	0	0	0.021213442	0	0.309340418	0.117051412	0.11315897	0.004104227	0	0.025870652	0	0	0
TCGA-AR-A2LE	0.062666788	0	0.006469867	0.105129419	0	0.267469486	0.019230668	0.00499823	0.003424679	0	0.007101633	0	0	0.092262048	0.098445035	0.182316118	0.096456171	0	0.054029857	0	0	0
TCGA-AR-A250	0.028004721	0	0.005531136	0.047415455	0	0.240134723	0.009275147	0.050210978	0.025066355	0	0	0	0	0.261297518	0.072792016	0.218200181	0	0	0.04207177	0	0	0
TCGA-E2-A15S	0.036346253	0	0.020452281	0.10279397	0	0.073337993	0	0.009967698	0.035454531	0	0	0.040532948	0	0.391772466	0.036704401	0.146624917	0.023655508	0	0.082357034	0	0	0
TCGA-BH-A0B3	0	0.021973029	0.092687303	0.116460081	0	0.046761555	0.088744544	0.066238122	0.032090655	0	0	0.021319609	0.020483703	0.125053084	0.177272817	0.106352514	0.046637156	0	0.037671042	0	0	0.000254787
TCGA-A2-A0D4	0.046914687	0	0.020734351	0.020220397	0	0.164620682	0	0.015022635	0.001160775	0	0	0.026220131	0	0.153964123	0.085437882	0.261646237	0.001417997	0	0.202640104	0	0	0
TCGA-B6-A0WY	0.065277314	0	0.003079085	0.0472755	0	0.12328869	0	0.053229281	0.024456138	0.010814568	0	0	0	0.267932403	0.196772323	0.129591509	0.007976768	0	0.070306422	0	0	0
TCGA-BH-A202	0.052871367	0	0.007630465	0.168137894	0	0.09582476	0.080178754	0.050559278	0.016666941	0	0	0.004728361	0	0.130685601	0.080974613	0.25264492	0.022206702	0	0.036890346	0	0	0
TCGA-3C-AAAU	0.175887564	0	0.127105696	0.025293833	0	0.042054321	0	0.021267315	0.038872095	0	0	0.009964854	0	0.217703754	0.040829146	0.254994838	0	0	0.040360932	0	0	0.005665652
TCGA-BH-A1F5	0.094777306	0	0.028176334	0.014153621	0	0.223843816	0	0.038481544	0	0.00217595	0	0.004333031	0	0	0.044641899	0.270930023	0.080822672	0	0.12353319	0.059216908	0	0.014913706
TCGA-BH-A18L	0.072802052	0	0.00915652	0.09425452	0	0.194966437	0.009658458	0.060896336	0	0	0	0.012468271	0.015523441	0.03814601	0.127713327	0.302020959	0.006102335	0	0.056291333	0	0	0
TCGA-A8-A0A6	0.060402245	0	0.013120957	0.1565185	0	0.194141036	0.012372761	0.004715988	0.013717109	0.047650511	0	0.024432104	0	0.041195838	0.137011172	0.14677595	0.039123464	0	0.108822365	0	0	0
TCGA-A2-A0EU	0.009440708	0	0	0.069099976	0	0.199997129	0	0.035780465	0.021727139	0.017187171	0	0.019126473	0	0.180019104	0.079842315	0.080869558	0.030459762	0.016451614	0.23422814	0	0	0.005770445
TCGA-A2-A0CK	0.128311407	0	0.043728323	0.165783042	0	0.27982656	0.002108997	0.020757771	0.008366422	0.019307632	0	0.013554908	0.000429113	0.015950073	0.095113507	0.092954914	0.029834797	0	0.083972534	0	0	0
TCGA-C8-A3M7	0.259911312	0	0.230690187	0.069447832	0	0.078407092	0	0.010738474	0.009092213	0.031469342	0	0.040950084	0.001504516	0.025557731	0.064719708	0.016887374	0.022695012	0	0.137929123	0	0	0
TCGA-E2-A1IH	0.041162897	0.016395835	0	0.140282765	0	0.247215785	0.038903307	0.06279673	0	0.051134476	0	0	0	0.181674826	0.070588159	0.082341318	0.01487096	0	0.052632942	0	0	0
TCGA-EW-A1J2	0.051536584	0	0.008465116	0.121852681	0	0.167632663	0.0188962	0.038399042	0	0.006980512	0	0	0.025323208	0.143542979	0.107145472	0.168232289	0.042745236	0.010436889	0.088811129	0	0	0
TCGA-E2-A10C	0.093457002	0	0.021266611	0.169558916	0	0.125162659	0.028165286	0.043245423	0.078034007	0.037457382	0	0	0	0.179448535	0.057501847	0.118819741	0.001731848	0	0.046150744	0	0	0
TCGA-C8-A26Z	0.150038164	0	0.099487303	0.060059598	0	0.077478774	0	0.034584219	0	0	0	0.029608624	5.83E-05	0	0.123822905	0.232390282	0.0728996	0	0.095436631	0.014123448	0	0.010012103
TCGA-A2-A0T7	0.06548259	0	0.017300594	0.119379212	0	0.180561188	0.004203028	0.014019074	0.019161504	0	0	0.003566944	0	0.180611709	0.075057515	0.198507108	0.015086535	0.024443982	0.082619017	0	0	0
TCGA-BH-A1FD	0.020262802	0	0	0.000384352	0	0.162801115	0.006938096	0.060659642	0.005239694	0.000869639	0.005047038	0	0	0.254451393	0.071584598	0.367745522	0	0	0.020117319	1.19E-05	0	0.023886862
TCGA-D8-A1XZ	0.030838894	0	0.041343777	0.076590911	0	0.291126352	0	0.051130756	0.023370566	0.015942201	0	0.004814846	0	0.120251743	0.093539553	0.198682211	0.003986118	0	0.046463026	0	0	0.001919047
TCGA-E9-A1R5	0.028542163	0	0.003833013	0	0	0.172641701	0	0	0.02805422	0.037991307	0	0	0	0.333792714	0.098685048	0.178015591	0.000564737	0	0.116873666	0	0	0.00100584
TCGA-E2-A106	0.067259154	0	0.076571942	0.077765403	0	0.198484485	0	0.077829417	0	0.01934887	0	0.01430799	0	0.042500623	0.166080764	0.164768421	0.031515814	0	0.051299958	0	0	0.012267161
TCGA-B6-A0I6	0.100202927	0	0.02105718	0.059671261	0	0.08464713	0	0.058938069	0.043044055	0	0	0.014741207	0	0.390198316	0.044915808	0.118714704	0.038434751	0	0.025434591	0	0	0
TCGA-AR-A0U0	0.018498207	0	0.041712121	0.161560424	0	0.098752631	0.072373971	0.084276676	0.00520739	0.012463594	0.047716807	0	0	0.0993609	0.205611246	0.110979491	0.017357694	0.0036094	0.020519449	0	0	0
TCGA-A7-A0CE	0.109154667	0	0.011574743	0.132698928	0	0.002822854	0.029394799	0.067043837	0.025418978	0	0	0.015157064	0	0.326638412	0.131918555	0.105375989	0	0	0.0417165	0	0	0.001084674
TCGA-OL-A5RX	0.221954205	0	0.088060096	0.150725751	0	0.200346369	0	0.045099134	0.040035316	0	0	0.011289834	0.007819656	0.041152452	0.052647105	0.0794816	0.018259619	0	0.043128865	0	0	0
TCGA-BH-A0AU	0.033332578	0	0.027141728	0.069896932	0	0.197288603	0.004298466	0.033924531	0.033109988	0.052473248	0	0	0.009188384	0.247445902	0.117917545	0.096795027	0.015443184	0	0.061743885	0	0	0
TCGA-AR-A2LQ	0.064418034	0	0.035858489	0.054558101	0	0.112136446	0.008264998	0.008384139	0.007638994	0	0	0	0	0.367775968	0.047167809	0.196723456	0.001772862	0	0.095300703	0	0	0
TCGA-BH-A0E6	0.14180006	0	0.040166383	0.195465024	0	0	0.011394925	0.042248088	0.057986061	0.008821069	0	0.023524715	0	0.292471442	0.076701538	0.069293081	0	0	0.040127614	0	0	0
TCGA-AR-A0TR	0.189264696	0	0	0.198939898	0	0.067412853	0.036906011	0	0.023296426	0.01102952	0	0	0.002134383	0.02906335	0.10262162	0.162076135	0.027972247	0	0.149282863	0	0	0
TCGA-E2-A573	0.030922669	0	0.033695315	0.10535398	0	0.134109596	0.008435941	0.090221589	0.042399135	0.030125148	0	0.02824369	0	0.236585401	0.126233233	0.105557928	0.011936802	0	0.016179575	0	0	0
TCGA-EW-A1OV	0.070939484	0.016024502	0.032527874	0.237517868	0	0.133610463	0.059923942	0.042025621	0.053818609	0.019188999	0	0	0.000197611	0.12629403	0.080955646	0.087623537	0.00178805	0	0.037563762	0	0	0
TCGA-D8-A140	0.039283856	0	0.1324108	0.135492609	0	0.167047217	0.002913701	0.0743921	0.03336734	0.001442193	0	0.009795703	0	0.107789724	0.066807594	0.135650853	0	0.006297673	0.087308637	0	0	0
TCGA-JL-A3YX	0.021478201	0	0.060690847	0.183425294	0	0.130843069	0.001567987	0.012921054	0.009435286	0	0	0	0.018662404	0.097077709	0.014628921	0.136846012	0	0	0.312423217	0	0	0
TCGA-E2-A150	0.021506858	0	0	0.021952758	0	0.165775665	0.026379994	0.072252672	0.049213184	0	0.003708928	0	0	0.317027803	0.14689321	0.102191118	0.024408811	0	0.048688999	0	0	0
TCGA-A8-A084	0.109459751	0	0.025303294	0	0	0.100809237	0	0.046469757	0.016579996	0.005329182	0	0.004625734	0	0.374209652	0.08378253	0.134606366	0.006694543	0	0.06262863	0	0	0.029501327
TCGA-E2-A1LE	0.011360472	0	0	0.237058581	0	0.139995495	0.0090297	0.044950807	0.044977261	0	0	0.026778422	0	0.213627714	0.087409209	0.130608083	0.008190572	0	0.046013685	0	0	0
TCGA-AR-A1AQ	0.0303432	0	0.064031181	0.15151431	0	0.032852287	0.114514912	0.065222471	0.028499613	0.006626992	0.000632114	0	0	0.180575029	0.11099845	0.124796127	0.048713304	0	0.04068001	0	0	0
TCGA-AO-A03P	0.055246092	0	0.028508084	0.059569437	0	0.092476748	0.013334358	0.074565295	0.047630226	0.004450309	0	0	0	0.254847379	0.066609422	0.215313208	0	0	0.087449442	0	0	0
TCGA-BH-A0BW	0.059337423	0	0.002982873	0.037293969	0	0.196340643	0.031566896	0.057052524	0.003803122	0	0.027017443	0.030204938	0.003543501	0.101415122	0.215135497	0.140759469	0	0.041717576	0.034206818	0	0.007787906	0.009834281
TCGA-A2-A3XW	0.007286146	0	0	0.100076053	0	0.132464371	0	0	0.087966104	0	0	0.039931371	0.00859996	0.138012101	0.023542451	0.135401974	0.179577841	0.009683289	0.135405844	0	0	0.002052494
TCGA-BH-A42U	0.132886273	0	0.102959702	0.121899491	0	0.183236272	0	0.054331417	0.014703773	0.001263539	0	0.047194544	0	0.177805173	0.06588039	0.077780871	0.005469554	0	0.014588998	0	0	0
TCGA-A2-A0CV	0.0851621	0	0.006458386	0.215178027	0	0.148762786	0.003200576	0.071625305	0.008962789	0.024391845	0	0	0.085462399	0	0.149224804	0.143632192	0.040517176	0	0.017421615	0	0	0
TCGA-D8-A13Y	0	0.004993048	0	0.151829781	0	0	0	0.009656347	0.052627284	0	0	0.009956475	0.020098668	0.507441363	0.014735378	0.132150897	0	0	0.088220715	0	0.008290045	0
TCGA-E2-A1IJ	0.135385511	0	0.026110691	0.143580955	0	0.184169114	0	0.02283222	0.014913657	0	0	0.042266764	0.004517765	0.071042809	0.121324709	0.075360761	0.023420443	0	0.134001305	0	0	0.001073296
TCGA-D8-A27N	0.109392396	0	0.080795156	0.054253815	0	0.108267926	0.001538544	0.005372442	0.018836038	0.002529729	0	0.01432406	0	0.300130706	0.038124556	0.200704265	0	0	0.062715767	0	0	0.003014599
TCGA-E2-A1B6	0.122793493	0.062505234	0.055078038	0.148502847	0	0.100129192	0.088204573	0.029433123	0.117148626	0.02293087	0	0.006183578	0	0.080583633	0.100771233	0.033388309	0	0.012170873	0.020176377	0	0	0
TCGA-WT-AB41	0.076077886	0	0.06558894	0.206431319	0	0	0.023416559	0.127576811	0.119777791	0.053125606	0	0.016343432	0	0.071306304	0.067520023	0.093529111	0	0.029060915	0.048542669	0	0	0.001702631
TCGA-AO-A124	0.187687163	0	0.011542622	0.07698326	0	0.136579357	0.00914554	0.066329748	0.003457291	0	0.014036519	0	0	0.264943645	0.022841108	0.069234119	0	0.063251775	0	0.073967853	0	0
TCGA-EW-A2FV	0.057276172	0	0.005194891	0.087013953	0	0.335106165	0.012908778	0.051161955	0	0.010328106	0	0.029693511	0.00687669	0.054312348	0.101962181	0.135799961	0.034243233	0.009959095	0.068162961	0	0	0
TCGA-A2-A4S2	0.054738211	0	0.002033335	0.159712543	0	0.06982399	0.036419202	0.023160115	0.0637713	0	0.015349204	0	0	0.289343529	0.097242018	0.162794432	0	0	0.025612122	0	0	0
TCGA-AO-A0J4	0.138946568	0	0.063163508	0.071904472	0	0.226888725	0.016471818	0.057293589	0.046784613	0	0	0.006162377	0	0.173048127	0.127165388	0.072170816	0	0	0	0	0	0
TCGA-B6-A0RI	0.026284479	0	0.003383911	0.019839176	0	0.136747395	0.001765218	0.011427634	0.025411775	0	0.030300782	0	0.001019586	0.365491762	0.044878515	0.251265472	0.028960197	0	0.049083646	0.004140452	0	0
TCGA-D8-A1JN	0.068745568	0	0.022271939	0.163924288	0	0.243845977	0.011174929	0.05760227	0.008382651	0.018241208	0	0.012862433	0.029084519	0	0.095752197	0.159916937	0.022634901	0	0.085560183	0	0	0
TCGA-AR-A24Z	0.036707885	0	0.005332846	0.029860905	0	0.110440872	0.015165161	0.030033381	0.013359231	0.004760151	0	0	0	0.364839537	0.037868118	0.324156143	0	0	0.027195292	0	0	0.00028048
TCGA-BH-A0BF	0.015042006	0	0.031639733	0.195375307	0	0.189636971	0.032902161	0.073037384	0.033391838	0.014381866	0	0	0.008048267	0.070593718	0.10407933	0.159102179	0	0	0.07276924	0	0	0
TCGA-B6-A0RM	0.037029922	0	0.007640252	0.064024775	0	0.238529262	0	0.0243065	0.011499038	0.002198033	0	0.017610529	0.009916495	0	0.069527774	0.09089945	0.10280483	0	0.324013141	0	0	0
TCGA-E2-A1BC	0.165968603	0	0.00951058	0.037456395	0	0.250633728	0	0.069112381	0	0.019914161	0	0.067759086	0	0.054804387	0.059717846	0.11659492	0.09174192	0	0	0.043620385	0.013165606	0
TCGA-AR-A255	0.088098593	0	0.017342221	0.069417984	0	0.183514911	0.029652888	0.049869111	0.019024152	0.007755498	0	0	0.001880558	0.080647006	0.139188782	0.174593077	0.02419181	0.007727733	0.107095676	0	0	0
TCGA-AQ-A7U7	0.066813917	0	0.015320788	0.250321515	0	0.218272151	0.020319336	0.07535543	0.053069597	0	0	0	0.000178716	0.057017875	0.099155667	0.103361834	0.013386876	0	0.026987093	0	0	0.000439205
TCGA-BH-A18U	0.046363504	0	0.05332252	0.046722827	0	0.168743998	0.022240039	0.065338953	0.014095321	0.002211731	0	0	0	0.172939297	0.111629996	0.22338006	0.00537015	0.01071982	0.036151892	0	0	0.020769893
TCGA-BH-A1EN	0.042013729	0	0.003332595	0.106966303	0	0.202240812	0.005349505	0.037271273	0	0	0	0.007645932	0.05917986	0.027203304	0.059275662	0.330640415	0.004276165	0.011651555	0.098208424	0	0	0.004744464
TCGA-GM-A2DD	0.021690607	0	0	0.126322957	0	0.17749996	0.08652189	0.019962585	0.066376439	0.017299108	0	0.005240147	0.001489754	0.111455014	0.098475738	0.144916824	0.044931296	0.028263542	0.049554137	0	0	0
TCGA-A7-A13H	0.092243575	0	0.033487147	0.068541761	0	0.08600406	0.019163662	0.0275539	0.03360733	0.025012508	0	0.001331047	0	0.363878243	0.081567328	0.061704588	0.012334892	0	0.093569958	0	0	0
TCGA-EW-A6S9	0.120765731	0	0.082049972	0.053680707	0	0.076844471	0.006640435	0.015593947	0.046841275	0	0	0	0.007278504	0.344915558	0.044954963	0.086562751	0	0	0.113871688	0	0	0
TCGA-AO-A0JJ	0.026791652	0	0.033733009	0.183860124	0	0.24720153	0	0.040205663	0.024944405	0.023465313	0	0.008078136	0.039839413	0	0.08465484	0.150046703	0.041089594	0	0.096089618	0	0	0
TCGA-OL-A6VO	0.008504525	0.004255099	0.000769837	0.062847939	0	0.035863213	0.007262725	0.054678191	0.026255538	0.01446213	0	0.045678296	0	0.567700286	0.058303265	0.094972701	0	0	0.018446256	0	0	0
TCGA-D8-A1JH	0.148119144	0	0.039055042	0.08695734	0	0.166290539	0.00944241	0.013300886	0.012654709	0	0	0.028814033	0.01622493	0.065132142	0.053846115	0.152845293	0.061805199	0	0.145512217	0	0	0
TCGA-BH-A0HP	0.092305461	0	0.009297418	0.095612611	0	0.202352459	0	0.049176845	0.03273241	0.006706993	0	0.026300417	0.015364287	0.002617405	0.137819658	0.225077513	0.007455218	0	0.097181306	0	0	0
TCGA-BH-A0DH	0.170266778	0	0.232755102	0.050133121	0	0.100826816	0.001142694	0	0.038472186	0.011722388	0	0	0	0.177223929	0.037830227	0.125666204	0	0	0.04481528	0	0	0.009145273
